adapter_type,model,variant,seed,AUC,AUPRC,ACC,F1,MCC,Threshold,metrics_path,predictions_path,config_path
lora,protbert,lm_only,33,0.8979289940828403,0.5522384635581838,0.8461538461538461,0.4634146341463415,0.4263178326201449,0.3,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_only/seed_33/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_only/seed_33/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_only/seed_33/config.json
lora,protbert,lm_only,44,0.9109467455621302,0.5492345805129552,0.8216783216783217,0.4395604395604395,0.408958164570598,0.2,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_only/seed_44/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_only/seed_44/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_only/seed_44/config.json
lora,protbert,lm_only,55,0.8896449704142011,0.501916208631443,0.8636363636363636,0.4507042253521127,0.3977924329755352,0.3,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_only/seed_55/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_only/seed_55/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_only/seed_55/config.json
lora,protbert,lm_pssm,11,0.9312130177514792,0.6009676766929419,0.916083916083916,0.5714285714285714,0.5268321206355335,0.3999999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_pssm/seed_11/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_pssm/seed_11/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_pssm/seed_11/config.json
lora,protbert,lm_pssm,22,0.93594674556213,0.6046019819607102,0.8881118881118881,0.5555555555555556,0.523678460923096,0.25,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_pssm/seed_22/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_pssm/seed_22/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_pssm/seed_22/config.json
lora,protbert,lm_pssm,33,0.9226331360946746,0.5949742011828751,0.8741258741258742,0.5263157894736842,0.4948891332786446,0.2,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_pssm/seed_33/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_pssm/seed_33/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_pssm/seed_33/config.json
lora,protbert,lm_pssm,44,0.93698224852071,0.6501057055272229,0.902097902097902,0.5757575757575758,0.5387523225385208,0.25,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_pssm/seed_44/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_pssm/seed_44/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_pssm/seed_44/config.json
lora,protbert,lm_pssm,55,0.9242603550295858,0.5695126520617364,0.9195804195804196,0.5490196078431373,0.505009388782645,0.3999999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_pssm/seed_55/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_pssm/seed_55/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/protbert/lm_pssm/seed_55/config.json
lora,prott5,lm_only,11,0.9001479289940828,0.5008944500946009,0.8916083916083916,0.5373134328358209,0.4953642741071687,0.2,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_only/seed_11/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_only/seed_11/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_only/seed_11/config.json
lora,prott5,lm_only,22,0.9252958579881656,0.6775566026146419,0.8916083916083916,0.5633802816901409,0.5314021051199898,0.2,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_only/seed_22/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_only/seed_22/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_only/seed_22/config.json
lora,prott5,lm_only,33,0.8985207100591717,0.6035207989289494,0.916083916083916,0.5714285714285714,0.5268321206355335,0.4499999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_only/seed_33/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_only/seed_33/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_only/seed_33/config.json
lora,prott5,lm_only,44,0.8934911242603549,0.5289971269681198,0.8426573426573427,0.4943820224719101,0.4775626184318174,0.15,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_only/seed_44/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_only/seed_44/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_only/seed_44/config.json
lora,prott5,lm_only,55,0.8921597633136095,0.6298795759707764,0.8356643356643356,0.4470588235294118,0.4098758446397085,0.15,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_only/seed_55/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_only/seed_55/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_only/seed_55/config.json
lora,prott5,lm_pssm,11,0.9344674556213016,0.6100927791457094,0.916083916083916,0.5384615384615384,0.4923076923076923,0.4499999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_pssm/seed_11/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_pssm/seed_11/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_pssm/seed_11/config.json
lora,prott5,lm_pssm,22,0.9341715976331362,0.6232279669737446,0.9195804195804196,0.5490196078431373,0.505009388782645,0.4999999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_pssm/seed_22/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_pssm/seed_22/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_pssm/seed_22/config.json
lora,prott5,lm_pssm,33,0.9325443786982248,0.6057077235554326,0.8986013986013986,0.5538461538461539,0.5122905493721507,0.35,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_pssm/seed_33/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_pssm/seed_33/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_pssm/seed_33/config.json
lora,prott5,lm_pssm,44,0.936242603550296,0.673554060110189,0.9090909090909092,0.5806451612903226,0.54,0.3,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_pssm/seed_44/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_pssm/seed_44/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_pssm/seed_44/config.json
lora,prott5,lm_pssm,55,0.9297337278106508,0.6326210997452723,0.9230769230769232,0.5925925925925926,0.5506464538749029,0.4499999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_pssm/seed_55/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_pssm/seed_55/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen/lora/prott5/lm_pssm/seed_55/config.json
